User	Video	Orientation	Slant	Label
85	8357	semi-radicalized	0.2	neutral
85	7998	semi-radicalized	0.07	neutral
85	1263	semi-radicalized	0.01	neutral
85	1352	semi-radicalized	0.19	neutral
85	8966	semi-radicalized	0.12	neutral
85	8434	semi-radicalized	0.18	neutral
85	5069	semi-radicalized	0.25	neutral
85	3996	semi-radicalized	0.12	neutral
85	5242	semi-radicalized	0.17	neutral
85	4034	semi-radicalized	0.04	neutral
85	8588	semi-radicalized	0.04	neutral
85	8658	semi-radicalized	0.91	harmful
85	5843	semi-radicalized	0.21	neutral
85	6747	semi-radicalized	0.11	neutral
85	9522	semi-radicalized	0.25	neutral
85	8757	semi-radicalized	0.06	neutral
85	2631	semi-radicalized	0.09	neutral
85	8227	semi-radicalized	0.15	neutral
85	5588	semi-radicalized	0.14	neutral
85	7653	semi-radicalized	0.22	neutral
85	7267	semi-radicalized	0.11	neutral
85	2911	semi-radicalized	0.15	neutral
85	9036	semi-radicalized	0.23	neutral
85	6541	semi-radicalized	0.17	neutral
85	66	semi-radicalized	0.17	neutral
85	5895	semi-radicalized	0.22	neutral
85	6701	semi-radicalized	0.16	neutral
85	4071	semi-radicalized	0.05	neutral
85	6361	semi-radicalized	0.04	neutral
85	6683	semi-radicalized	0.2	neutral
85	245	semi-radicalized	0.21	neutral
85	7874	semi-radicalized	0.08	neutral
85	2503	semi-radicalized	0.19	neutral
85	8430	semi-radicalized	0.12	neutral
85	2922	semi-radicalized	0.25	neutral
85	6221	semi-radicalized	0.03	neutral
85	53	semi-radicalized	0.98	harmful
85	4814	semi-radicalized	0.04	neutral
85	8155	semi-radicalized	0.82	harmful
85	9064	semi-radicalized	0.08	neutral
85	319	semi-radicalized	0.14	neutral
85	4738	semi-radicalized	0.17	neutral
85	3588	semi-radicalized	0.84	harmful
85	4076	semi-radicalized	0.2	neutral
85	840	semi-radicalized	0.17	neutral
85	1300	semi-radicalized	0.14	neutral
85	4519	semi-radicalized	0.92	harmful
85	3823	semi-radicalized	0.88	harmful
85	7057	semi-radicalized	0.99	harmful
85	3842	semi-radicalized	0.93	harmful
85	937	semi-radicalized	0.89	harmful
85	8686	semi-radicalized	0.92	harmful
85	3729	semi-radicalized	0.95	harmful
85	5064	semi-radicalized	0.93	harmful
85	3741	semi-radicalized	0.81	harmful
85	5048	semi-radicalized	0.88	harmful
86	1182	semi-radicalized	0.18	neutral
86	6132	semi-radicalized	0.89	harmful
86	115	semi-radicalized	0.89	harmful
86	6398	semi-radicalized	0.99	harmful
86	8524	semi-radicalized	0.02	neutral
86	8479	semi-radicalized	0.19	neutral
86	8124	semi-radicalized	1.0	harmful
86	435	semi-radicalized	0.77	harmful
86	9394	semi-radicalized	0.88	harmful
86	8855	semi-radicalized	0.9	harmful
86	2568	semi-radicalized	0.94	harmful
86	2786	semi-radicalized	0.13	neutral
86	2373	semi-radicalized	0.01	neutral
86	1330	semi-radicalized	0.79	harmful
86	7848	semi-radicalized	0.92	harmful
86	2478	semi-radicalized	0.8	harmful
86	4784	semi-radicalized	0.09	neutral
86	3523	semi-radicalized	0.88	harmful
86	3139	semi-radicalized	0.93	harmful
86	5194	semi-radicalized	0.76	harmful
86	8068	semi-radicalized	0.87	harmful
86	2712	semi-radicalized	0.07	neutral
86	3888	semi-radicalized	0.88	harmful
86	1197	semi-radicalized	0.15	neutral
86	2918	semi-radicalized	0.82	harmful
86	6808	semi-radicalized	0.77	harmful
86	4757	semi-radicalized	0.93	harmful
86	9931	semi-radicalized	0.99	harmful
86	6435	semi-radicalized	0.18	neutral
86	8262	semi-radicalized	0.78	harmful
86	1305	semi-radicalized	0.97	harmful
86	2026	semi-radicalized	0.84	harmful
86	2585	semi-radicalized	0.14	neutral
86	7142	semi-radicalized	0.97	harmful
86	3617	semi-radicalized	0.79	harmful
86	833	semi-radicalized	0.25	neutral
86	3297	semi-radicalized	0.17	neutral
86	1350	semi-radicalized	0.83	harmful
86	3235	semi-radicalized	0.15	neutral
86	3855	semi-radicalized	0.06	neutral
86	3797	semi-radicalized	0.97	harmful
86	5432	semi-radicalized	0.01	neutral
86	4210	semi-radicalized	0.79	harmful
86	9218	semi-radicalized	0.97	harmful
86	6904	semi-radicalized	0.85	harmful
86	2319	semi-radicalized	0.99	harmful
86	3251	semi-radicalized	0.85	harmful
86	7866	semi-radicalized	0.8	harmful
86	938	semi-radicalized	0.85	harmful
86	9842	semi-radicalized	0.15	neutral
86	3984	semi-radicalized	0.82	harmful
86	2310	semi-radicalized	0.09	neutral
86	4601	semi-radicalized	0.16	neutral
86	2331	semi-radicalized	0.01	neutral
86	959	semi-radicalized	0.06	neutral
86	7343	semi-radicalized	0.85	harmful
86	4354	semi-radicalized	0.19	neutral
86	3790	semi-radicalized	0.13	neutral
86	2563	semi-radicalized	0.95	harmful
86	7884	semi-radicalized	0.9	harmful
86	4558	semi-radicalized	0.81	harmful
86	3134	semi-radicalized	0.83	harmful
86	80	semi-radicalized	0.78	harmful
86	9603	semi-radicalized	0.9	harmful
86	6365	semi-radicalized	0.76	harmful
86	7378	semi-radicalized	0.85	harmful
86	3387	semi-radicalized	0.98	harmful
86	3668	semi-radicalized	0.97	harmful
86	5309	semi-radicalized	0.8	harmful
86	7762	semi-radicalized	0.96	harmful
86	514	semi-radicalized	0.82	harmful
86	4365	semi-radicalized	0.12	neutral
86	2387	semi-radicalized	0.04	neutral
86	2262	semi-radicalized	0.03	neutral
86	5695	semi-radicalized	0.76	harmful
86	90	semi-radicalized	0.2	neutral
86	3245	semi-radicalized	0.81	harmful
86	6111	semi-radicalized	0.2	neutral
86	4332	semi-radicalized	0.91	harmful
87	195	semi-radicalized	0.14	neutral
87	53	semi-radicalized	0.98	harmful
87	5945	semi-radicalized	0.04	neutral
87	705	semi-radicalized	0.06	neutral
87	5073	semi-radicalized	0.15	neutral
87	795	semi-radicalized	0.13	neutral
87	5394	semi-radicalized	0.02	neutral
87	1387	semi-radicalized	0.11	neutral
87	1160	semi-radicalized	0.12	neutral
87	9158	semi-radicalized	0.03	neutral
87	659	semi-radicalized	0.9	harmful
87	1009	semi-radicalized	0.19	neutral
87	8179	semi-radicalized	0.03	neutral
87	6503	semi-radicalized	0.89	harmful
87	1846	semi-radicalized	0.03	neutral
87	1749	semi-radicalized	0.11	neutral
87	8579	semi-radicalized	0.03	neutral
87	5898	semi-radicalized	0.17	neutral
87	7181	semi-radicalized	0.09	neutral
87	1271	semi-radicalized	0.15	neutral
87	599	semi-radicalized	0.78	harmful
87	444	semi-radicalized	0.18	neutral
87	7605	semi-radicalized	0.15	neutral
87	5340	semi-radicalized	0.95	harmful
87	6559	semi-radicalized	0.1	neutral
87	3389	semi-radicalized	0.14	neutral
87	4137	semi-radicalized	0.86	harmful
87	700	semi-radicalized	0.04	neutral
87	5880	semi-radicalized	0.16	neutral
87	164	semi-radicalized	0.06	neutral
87	329	semi-radicalized	0.23	neutral
87	2760	semi-radicalized	0.96	harmful
87	8685	semi-radicalized	0.21	neutral
87	2628	semi-radicalized	0.13	neutral
87	5830	semi-radicalized	0.16	neutral
87	9235	semi-radicalized	0.1	neutral
87	1737	semi-radicalized	0.98	harmful
87	6774	semi-radicalized	0.04	neutral
87	2446	semi-radicalized	0.03	neutral
87	9902	semi-radicalized	0.1	neutral
87	4946	semi-radicalized	0.16	neutral
87	7064	semi-radicalized	0.2	neutral
87	4926	semi-radicalized	0.12	neutral
87	8480	semi-radicalized	0.03	neutral
87	3781	semi-radicalized	0.02	neutral
87	1561	semi-radicalized	0.07	neutral
87	3492	semi-radicalized	0.0	neutral
87	2661	semi-radicalized	0.05	neutral
87	3037	semi-radicalized	0.2	neutral
87	7442	semi-radicalized	0.15	neutral
87	2867	semi-radicalized	0.07	neutral
87	5735	semi-radicalized	0.22	neutral
87	4079	semi-radicalized	0.05	neutral
87	2573	semi-radicalized	0.19	neutral
87	4403	semi-radicalized	0.06	neutral
87	1478	semi-radicalized	0.03	neutral
87	6159	semi-radicalized	0.08	neutral
87	1724	semi-radicalized	0.88	harmful
87	6226	semi-radicalized	0.16	neutral
87	5377	semi-radicalized	0.14	neutral
87	3845	semi-radicalized	0.22	neutral
87	695	semi-radicalized	0.78	harmful
87	9319	semi-radicalized	0.2	neutral
87	8827	semi-radicalized	0.1	neutral
87	76	semi-radicalized	0.13	neutral
87	1499	semi-radicalized	0.22	neutral
87	4104	semi-radicalized	0.01	neutral
87	7093	semi-radicalized	0.1	neutral
87	3796	semi-radicalized	0.89	harmful
87	9293	semi-radicalized	0.24	neutral
87	1696	semi-radicalized	0.19	neutral
87	4968	semi-radicalized	0.06	neutral
87	8380	semi-radicalized	0.2	neutral
87	1637	semi-radicalized	0.04	neutral
87	1073	semi-radicalized	0.01	neutral
87	4866	semi-radicalized	0.82	harmful
87	7110	semi-radicalized	0.04	neutral
87	4314	semi-radicalized	0.08	neutral
87	5119	semi-radicalized	0.05	neutral
87	2371	semi-radicalized	0.04	neutral
87	3967	semi-radicalized	0.14	neutral
87	4115	semi-radicalized	0.07	neutral
87	6839	semi-radicalized	0.19	neutral
87	8504	semi-radicalized	0.08	neutral
87	127	semi-radicalized	0.77	harmful
87	4207	semi-radicalized	0.76	harmful
87	1421	semi-radicalized	0.86	harmful
87	3164	semi-radicalized	0.88	harmful
87	7532	semi-radicalized	0.81	harmful
88	8021	non radicalized	0.78	harmful
88	7088	non radicalized	0.1	neutral
88	595	non radicalized	0.15	neutral
88	1798	non radicalized	0.03	neutral
88	4733	non radicalized	0.24	neutral
88	8684	non radicalized	0.04	neutral
88	6436	non radicalized	0.22	neutral
88	6140	non radicalized	0.1	neutral
88	9055	non radicalized	0.01	neutral
88	8979	non radicalized	0.18	neutral
88	8256	non radicalized	0.15	neutral
88	5225	non radicalized	0.03	neutral
88	6761	non radicalized	0.04	neutral
88	172	non radicalized	0.03	neutral
88	6817	non radicalized	0.23	neutral
88	1772	non radicalized	0.11	neutral
88	9895	non radicalized	0.11	neutral
88	5672	non radicalized	0.14	neutral
88	7344	non radicalized	0.08	neutral
88	1631	non radicalized	0.11	neutral
88	6451	non radicalized	0.13	neutral
88	3678	non radicalized	0.2	neutral
88	4472	non radicalized	0.23	neutral
88	5229	non radicalized	0.0	neutral
88	2072	non radicalized	0.06	neutral
88	9222	non radicalized	0.23	neutral
88	6312	non radicalized	0.09	neutral
88	3804	non radicalized	0.19	neutral
88	8921	non radicalized	0.09	neutral
88	1819	non radicalized	0.18	neutral
88	5281	non radicalized	0.17	neutral
88	5452	non radicalized	0.14	neutral
88	4644	non radicalized	0.16	neutral
88	5466	non radicalized	0.11	neutral
88	473	non radicalized	0.12	neutral
88	182	non radicalized	0.03	neutral
88	2516	non radicalized	0.02	neutral
88	7332	non radicalized	0.18	neutral
88	7581	non radicalized	0.21	neutral
88	5071	non radicalized	0.03	neutral
88	4127	non radicalized	0.11	neutral
88	1216	non radicalized	0.14	neutral
88	1244	non radicalized	0.05	neutral
88	8028	non radicalized	0.11	neutral
88	4747	non radicalized	0.18	neutral
88	6737	non radicalized	0.11	neutral
88	7921	non radicalized	0.19	neutral
88	6596	non radicalized	0.01	neutral
88	61	non radicalized	0.05	neutral
88	2235	non radicalized	0.03	neutral
88	4256	non radicalized	0.22	neutral
88	3440	non radicalized	0.06	neutral
88	2641	non radicalized	0.18	neutral
88	4335	non radicalized	0.16	neutral
88	8005	non radicalized	0.12	neutral
88	1783	non radicalized	0.23	neutral
88	2987	non radicalized	0.05	neutral
88	2292	non radicalized	0.03	neutral
88	8274	non radicalized	0.1	neutral
88	2939	non radicalized	0.01	neutral
88	464	non radicalized	0.18	neutral
88	9622	non radicalized	0.86	harmful
88	4648	non radicalized	0.11	neutral
88	6253	non radicalized	0.24	neutral
88	9728	non radicalized	0.05	neutral
88	9322	non radicalized	0.17	neutral
88	7966	non radicalized	0.16	neutral
88	2149	non radicalized	0.12	neutral
88	2713	non radicalized	0.25	neutral
88	7398	non radicalized	0.21	neutral
88	3098	non radicalized	0.15	neutral
88	3762	non radicalized	0.23	neutral
88	7742	non radicalized	0.07	neutral
88	4544	non radicalized	0.23	neutral
88	440	non radicalized	0.17	neutral
88	1748	non radicalized	0.17	neutral
88	2177	non radicalized	0.09	neutral
88	9484	non radicalized	0.03	neutral
88	8477	non radicalized	0.06	neutral
88	5634	non radicalized	0.24	neutral
88	3719	non radicalized	0.05	neutral
88	3002	non radicalized	0.24	neutral
89	5479	non radicalized	0.2	neutral
89	8240	non radicalized	0.13	neutral
89	2953	non radicalized	0.2	neutral
89	5225	non radicalized	0.03	neutral
89	5672	non radicalized	0.14	neutral
89	6434	non radicalized	0.07	neutral
89	1748	non radicalized	0.17	neutral
89	7297	non radicalized	0.01	neutral
89	5229	non radicalized	0.0	neutral
89	7344	non radicalized	0.08	neutral
89	1815	non radicalized	0.06	neutral
89	7957	non radicalized	0.23	neutral
89	1296	non radicalized	0.03	neutral
89	7042	non radicalized	0.04	neutral
89	234	non radicalized	0.12	neutral
89	6761	non radicalized	0.04	neutral
89	8979	non radicalized	0.18	neutral
89	2235	non radicalized	0.03	neutral
89	6451	non radicalized	0.13	neutral
89	8274	non radicalized	0.1	neutral
89	3719	non radicalized	0.05	neutral
89	1519	non radicalized	0.23	neutral
89	6253	non radicalized	0.24	neutral
89	8996	non radicalized	0.16	neutral
89	8953	non radicalized	0.02	neutral
89	2939	non radicalized	0.01	neutral
89	1819	non radicalized	0.18	neutral
89	5071	non radicalized	0.03	neutral
89	3398	non radicalized	0.2	neutral
89	7966	non radicalized	0.16	neutral
89	5281	non radicalized	0.17	neutral
89	8028	non radicalized	0.11	neutral
89	3762	non radicalized	0.23	neutral
89	8256	non radicalized	0.15	neutral
89	1783	non radicalized	0.23	neutral
89	6737	non radicalized	0.11	neutral
89	1244	non radicalized	0.05	neutral
89	8199	non radicalized	0.14	neutral
89	7956	non radicalized	0.03	neutral
89	52	non radicalized	0.09	neutral
89	7921	non radicalized	0.19	neutral
89	4230	non radicalized	0.02	neutral
89	7581	non radicalized	0.21	neutral
89	9895	non radicalized	0.11	neutral
89	5803	non radicalized	0.25	neutral
89	9728	non radicalized	0.05	neutral
89	2987	non radicalized	0.05	neutral
89	1216	non radicalized	0.14	neutral
89	6216	non radicalized	0.06	neutral
89	3804	non radicalized	0.19	neutral
89	4335	non radicalized	0.16	neutral
89	9034	non radicalized	0.02	neutral
89	9322	non radicalized	0.17	neutral
89	1327	non radicalized	0.06	neutral
89	4644	non radicalized	0.16	neutral
89	9484	non radicalized	0.03	neutral
89	5815	non radicalized	0.13	neutral
89	3926	non radicalized	0.12	neutral
89	2177	non radicalized	0.09	neutral
89	1223	non radicalized	0.19	neutral
89	8005	non radicalized	0.12	neutral
89	5192	non radicalized	0.0	neutral
89	3593	non radicalized	0.08	neutral
89	61	non radicalized	0.05	neutral
89	4733	non radicalized	0.24	neutral
89	4544	non radicalized	0.23	neutral
89	4747	non radicalized	0.18	neutral
89	473	non radicalized	0.12	neutral
89	4661	non radicalized	0.07	neutral
89	7332	non radicalized	0.18	neutral
89	4256	non radicalized	0.22	neutral
89	4577	non radicalized	0.16	neutral
89	4622	non radicalized	0.02	neutral
89	8091	non radicalized	0.19	neutral
89	9622	non radicalized	0.86	harmful
90	5898	semi-radicalized	0.17	neutral
90	1749	semi-radicalized	0.11	neutral
90	5880	semi-radicalized	0.16	neutral
90	7181	semi-radicalized	0.09	neutral
90	4137	semi-radicalized	0.86	harmful
90	599	semi-radicalized	0.78	harmful
90	2628	semi-radicalized	0.13	neutral
90	3389	semi-radicalized	0.14	neutral
90	6503	semi-radicalized	0.89	harmful
90	1271	semi-radicalized	0.15	neutral
90	164	semi-radicalized	0.06	neutral
90	8480	semi-radicalized	0.03	neutral
90	6774	semi-radicalized	0.04	neutral
90	3492	semi-radicalized	0.0	neutral
90	4926	semi-radicalized	0.12	neutral
90	8685	semi-radicalized	0.21	neutral
90	4946	semi-radicalized	0.16	neutral
90	444	semi-radicalized	0.18	neutral
90	9235	semi-radicalized	0.1	neutral
90	6658	semi-radicalized	0.94	harmful
90	9902	semi-radicalized	0.1	neutral
90	2661	semi-radicalized	0.05	neutral
90	7605	semi-radicalized	0.15	neutral
90	7604	semi-radicalized	0.18	neutral
90	2446	semi-radicalized	0.03	neutral
90	6226	semi-radicalized	0.16	neutral
90	9907	semi-radicalized	0.82	harmful
90	3781	semi-radicalized	0.02	neutral
90	1561	semi-radicalized	0.07	neutral
90	4079	semi-radicalized	0.05	neutral
90	1478	semi-radicalized	0.03	neutral
90	2573	semi-radicalized	0.19	neutral
90	2867	semi-radicalized	0.07	neutral
90	1499	semi-radicalized	0.22	neutral
90	7064	semi-radicalized	0.2	neutral
90	7442	semi-radicalized	0.15	neutral
90	4706	semi-radicalized	0.89	harmful
90	3796	semi-radicalized	0.89	harmful
90	5735	semi-radicalized	0.22	neutral
90	4403	semi-radicalized	0.06	neutral
90	3845	semi-radicalized	0.22	neutral
90	9293	semi-radicalized	0.24	neutral
90	1696	semi-radicalized	0.19	neutral
90	8380	semi-radicalized	0.2	neutral
90	3037	semi-radicalized	0.2	neutral
90	127	semi-radicalized	0.77	harmful
90	1073	semi-radicalized	0.01	neutral
90	1637	semi-radicalized	0.04	neutral
90	5830	semi-radicalized	0.16	neutral
90	5377	semi-radicalized	0.14	neutral
90	76	semi-radicalized	0.13	neutral
90	4104	semi-radicalized	0.01	neutral
90	6159	semi-radicalized	0.08	neutral
90	5119	semi-radicalized	0.05	neutral
90	2371	semi-radicalized	0.04	neutral
90	8827	semi-radicalized	0.1	neutral
90	4314	semi-radicalized	0.08	neutral
90	2178	semi-radicalized	0.11	neutral
90	4968	semi-radicalized	0.06	neutral
90	1724	semi-radicalized	0.88	harmful
90	3967	semi-radicalized	0.14	neutral
90	9319	semi-radicalized	0.2	neutral
90	6839	semi-radicalized	0.19	neutral
90	2062	semi-radicalized	0.2	neutral
90	7754	semi-radicalized	0.14	neutral
90	4866	semi-radicalized	0.82	harmful
90	7110	semi-radicalized	0.04	neutral
90	695	semi-radicalized	0.78	harmful
90	4248	semi-radicalized	1.0	harmful
90	5671	semi-radicalized	0.91	harmful
90	5686	semi-radicalized	0.77	harmful
90	2295	semi-radicalized	0.79	harmful
91	4274	non radicalized	0.1	neutral
91	292	non radicalized	0.19	neutral
91	9444	non radicalized	0.19	neutral
91	5739	non radicalized	0.16	neutral
91	2734	non radicalized	0.24	neutral
91	2978	non radicalized	0.13	neutral
91	2384	non radicalized	0.13	neutral
91	8199	non radicalized	0.14	neutral
91	8729	non radicalized	0.1	neutral
91	8836	non radicalized	0.19	neutral
91	7790	non radicalized	0.13	neutral
91	4937	non radicalized	0.06	neutral
91	9387	non radicalized	0.04	neutral
91	8240	non radicalized	0.13	neutral
91	8953	non radicalized	0.02	neutral
91	993	non radicalized	0.12	neutral
91	4542	non radicalized	0.07	neutral
91	6216	non radicalized	0.06	neutral
91	2658	non radicalized	0.02	neutral
91	2810	non radicalized	0.25	neutral
91	7229	non radicalized	0.07	neutral
91	3593	non radicalized	0.08	neutral
91	2953	non radicalized	0.2	neutral
91	2686	non radicalized	0.19	neutral
91	542	non radicalized	0.04	neutral
91	3926	non radicalized	0.12	neutral
91	7400	non radicalized	0.17	neutral
91	7224	non radicalized	0.21	neutral
91	7761	non radicalized	0.24	neutral
91	6842	non radicalized	0.14	neutral
91	6680	non radicalized	0.12	neutral
91	2084	non radicalized	0.11	neutral
91	1010	non radicalized	0.2	neutral
91	3673	non radicalized	0.19	neutral
91	9308	non radicalized	0.07	neutral
91	5815	non radicalized	0.13	neutral
91	9862	non radicalized	0.21	neutral
91	4577	non radicalized	0.16	neutral
91	9826	non radicalized	0.11	neutral
91	4804	non radicalized	0.02	neutral
91	1207	non radicalized	0.17	neutral
91	9764	non radicalized	0.17	neutral
91	2648	non radicalized	0.14	neutral
91	6310	non radicalized	0.12	neutral
91	1321	non radicalized	0.14	neutral
91	4387	non radicalized	0.22	neutral
91	9029	non radicalized	0.25	neutral
91	6414	non radicalized	0.19	neutral
91	7491	non radicalized	0.2	neutral
91	3001	non radicalized	0.05	neutral
91	7061	non radicalized	0.14	neutral
91	2203	non radicalized	0.1	neutral
91	2762	non radicalized	0.17	neutral
91	9211	non radicalized	0.97	harmful
91	8622	non radicalized	0.05	neutral
91	113	non radicalized	0.08	neutral
91	3335	non radicalized	0.03	neutral
91	8169	non radicalized	0.08	neutral
91	5199	non radicalized	0.23	neutral
91	1091	non radicalized	0.18	neutral
91	5910	non radicalized	0.22	neutral
91	9034	non radicalized	0.02	neutral
91	6329	non radicalized	0.2	neutral
91	9306	non radicalized	0.06	neutral
91	52	non radicalized	0.09	neutral
91	392	non radicalized	0.09	neutral
